200,3.38E-19
201,3.06E-19
202,2.70E-19
203,2.30E-19
204,1.86E-19
205,1.53E-19
206,1.21E-19
207,1.00E-19
208,8.52E-20
209,7.43E-20
210,6.34E-20
211,5.58E-20
212,4.73E-20
213,4.16E-20
214,3.57E-20
215,3.08E-20
216,2.65E-20
217,2.33E-20
218,2.10E-20
219,1.46E-20
220,1.45E-20
221,1.44E-20
222,1.43E-20
223,1.44E-20
224,1.43E-20
225,1.44E-20
226,1.46E-20
227,1.48E-20
228,1.51E-20
229,1.53E-20
230,1.60E-20
231,1.61E-20
232,1.65E-20
233,1.67E-20
234,1.75E-20
235,1.83E-20
236,1.86E-20
237,1.93E-20
238,1.96E-20
239,2.00E-20
240,2.07E-20
241,2.14E-20
242,2.19E-20
243,2.23E-20
244,2.27E-20
245,2.30E-20
246,2.33E-20
247,2.38E-20
248,2.46E-20
249,2.57E-20
250,2.64E-20
251,2.68E-20
252,2.71E-20
253,2.73E-20
254,2.76E-20
255,2.82E-20
256,2.93E-20
257,3.06E-20
258,3.17E-20
259,3.25E-20
260,3.29E-20
261,3.33E-20
262,3.36E-20
263,3.42E-20
264,3.49E-20
265,3.59E-20
266,3.73E-20
267,3.87E-20
268,4.02E-20
269,4.13E-20
270,4.20E-20
271,4.22E-20
272,4.23E-20
273,4.27E-20
274,4.31E-20
275,4.37E-20
276,4.49E-20
277,4.64E-20
278,4.77E-20
279,4.87E-20
280,4.92E-20
281,4.93E-20
282,4.90E-20
283,4.83E-20
284,4.76E-20
285,4.70E-20
286,4.66E-20
287,4.65E-20
288,4.73E-20
289,4.84E-20
290,4.92E-20
291,4.90E-20
292,4.81E-20
293,4.70E-20
294,4.57E-20
295,4.37E-20
296,4.17E-20
297,4.00E-20
298,3.88E-20
299,3.76E-20
300,3.69E-20
301,3.70E-20
302,3.74E-20
303,3.74E-20
304,3.62E-20
305,3.38E-20
306,3.15E-20
307,2.92E-20
308,2.71E-20
309,2.52E-20
310,2.34E-20
311,2.18E-20
312,2.06E-20
313,1.97E-20
314,1.90E-20
315,1.86E-20
316,1.86E-20
317,1.87E-20
318,1.82E-20
319,1.68E-20
320,1.50E-20
321,1.34E-20
322,1.22E-20
323,1.14E-20
324,1.01E-20
325,9.24E-21
326,8.48E-21
327,7.74E-21
328,7.16E-21
329,6.72E-21
330,6.47E-21
331,6.20E-21
332,6.08E-21
333,5.25E-21
334,5.31E-21
335,4.95E-21
336,4.55E-21
337,4.08E-21
338,3.62E-21
339,3.46E-21
340,3.22E-21
341,3.00E-21
342,2.89E-21
343,2.88E-21
344,2.89E-21
345,2.95E-21
346,3.08E-21
347,3.25E-21
348,3.39E-21
349,3.62E-21
350,3.85E-21
351,4.24E-21
352,4.63E-21
353,4.92E-21
354,5.23E-21
355,5.56E-21
356,5.97E-21
357,6.35E-21
358,6.76E-21
359,7.20E-21
360,7.65E-21
361,8.16E-21
362,8.72E-21
363,9.33E-21
364,1.00E-20
365,1.08E-20
366,1.15E-20
367,1.23E-20
368,1.31E-20
369,1.40E-20
370,1.47E-20
371,1.55E-20
372,1.64E-20
373,1.73E-20
374,1.81E-20
375,1.90E-20
376,2.02E-20
377,2.10E-20
378,2.18E-20
379,2.30E-20
380,2.42E-20
381,2.54E-20
382,2.70E-20
383,2.88E-20
384,3.03E-20
385,3.20E-20
386,3.39E-20
387,3.61E-20
388,3.71E-20
389,3.88E-20
390,4.03E-20
391,4.22E-20
392,4.31E-20
393,4.47E-20
394,4.57E-20
395,4.67E-20
396,4.87E-20
397,5.08E-20
398,5.26E-20
399,5.46E-20
400,5.62E-20
401,5.90E-20
402,6.07E-20
403,6.36E-20
404,6.55E-20
405,6.92E-20
406,7.20E-20
407,7.59E-20
408,7.95E-20
409,8.12E-20
410,8.52E-20
411,8.64E-20
412,9.07E-20
413,9.38E-20
414,9.62E-20
415,9.69E-20
416,9.72E-20
417,1.00E-19
418,1.01E-19
419,1.01E-19
420,1.02E-19
421,1.03E-19
422,1.05E-19
423,1.05E-19
424,1.02E-19
425,1.03E-19
426,1.02E-19
427,9.85E-20
428,1.00E-19
429,9.94E-20
430,1.04E-19
431,1.05E-19
432,9.79E-20
433,1.06E-19
434,1.05E-19
435,1.08E-19
436,1.11E-19
437,1.00E-19
438,1.06E-19
439,1.10E-19
440,9.94E-20
441,1.04E-19
442,1.02E-19
443,1.02E-19
444,1.12E-19
445,9.62E-20
446,8.91E-20
447,9.85E-20
448,9.19E-20
449,1.01E-19
450,8.68E-20
451,6.35E-20
452,6.33E-20
453,6.08E-20
454,4.47E-20
455,3.69E-20
456,3.09E-20
457,2.47E-20
458,1.81E-20
459,1.28E-20
460,9.14E-21
461,7.95E-21
462,6.43E-21
463,4.80E-21
464,3.32E-21
465,2.68E-21
466,2.28E-21
467,1.88E-21
468,1.60E-21
469,1.33E-21
470,1.08E-21
471,9.98E-22
472,8.97E-22
473,7.76E-22
474,6.80E-22
475,6.27E-22
476,5.61E-22
477,5.15E-22
478,4.83E-22
479,4.62E-22
480,3.92E-22
481,3.66E-22
482,3.15E-22
483,2.78E-22
484,2.71E-22
485,2.43E-22
486,2.17E-22
487,1.86E-22
488,1.81E-22
489,1.70E-22
490,1.74E-22
491,1.62E-22
492,1.61E-22
493,1.38E-22
